Output,187,O - Porche lumière 1,O,bool,/home/O/Output/bool/Porche_lumière_1
Output,188,O - Porche lumière 2,O,bool,/home/O/Output/bool/Porche_lumière_2
Output,189,O - Lumière de piscine,O,bool,/home/O/Output/bool/Lumière_de_piscine
Output,190,O - Lumière de jardin,O,bool,/home/O/Output/bool/Lumière_de_jardin
Output,191,O - Entrée lumière,O,bool,/home/O/Output/bool/Entrée_lumière
Output,192,O - Sirène,O,bool,/home/O/Output/bool/Sirène
Output,193,O - Portail (Ouvrir),O,bool,/home/O/Output/bool/Portail_(Ouvrir)
Output,194,O - Portail (Fermer),O,bool,/home/O/Output/bool/Portail_(Fermer)
Output,0,A - Lumières (Analogique),A,float,/home/A/Output/float/Lumières_(Analogique)
Output,1,A - Radiateur (Analogique),A,float,/home/A/Output/float/Radiateur_(Analogique)
Output,11,B - Lumières 1 (Analogique),B,float,/home/B/Output/float/Lumières_1_(Analogique)
Output,12,B - Lumières 2 (Analogique),B,float,/home/B/Output/float/Lumières_2_(Analogique)
Output,22,C - Lumières (Analogique),C,float,/home/C/Output/float/Lumières_(Analogique)
Output,32,D - Lumières 1 (Analogique),D,float,/home/D/Output/float/Lumières_1_(Analogique)
Output,33,D - Lumières 2 (Analogique),D,float,/home/D/Output/float/Lumières_2_(Analogique)
Output,34,D - Radiateur (Analogique),D,float,/home/D/Output/float/Radiateur_(Analogique)
Output,44,E - Lumières (Analogique),E,float,/home/E/Output/float/Lumières_(Analogique)
Output,45,E - Radiateur (Analogique),E,float,/home/E/Output/float/Radiateur_(Analogique)
Output,55,F - Lumières 1 (Analogique),F,float,/home/F/Output/float/Lumières_1_(Analogique)
Output,56,F - Lumières 2 (Analogique),F,float,/home/F/Output/float/Lumières_2_(Analogique)
Output,66,G - Lumières (Analogique),G,float,/home/G/Output/float/Lumières_(Analogique)
Output,67,G - Radiateur 1 (Analogique),G,float,/home/G/Output/float/Radiateur_1_(Analogique)
Output,68,G - Radiateur 2 (Analogique),G,float,/home/G/Output/float/Radiateur_2_(Analogique)
Output,78,H - Lumières (Analogique),H,float,/home/H/Output/float/Lumières_(Analogique)
Output,79,H - Radiateur (Analogique),H,float,/home/H/Output/float/Radiateur_(Analogique)
Output,89,I - Lumières 1 (Analogique),I,float,/home/I/Output/float/Lumières_1_(Analogique)
Output,90,I - Lumières 2 (Analogique),I,float,/home/I/Output/float/Lumières_2_(Analogique)
Output,91,I - Radiateur (Analogique),I,float,/home/I/Output/float/Radiateur_(Analogique)
Output,101,J - Lumières (Analogique),J,float,/home/J/Output/float/Lumières_(Analogique)
Output,102,J - Radiateur (Analogique),J,float,/home/J/Output/float/Radiateur_(Analogique)
